"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2112054";"";"None";"373.21";"0";"4.37";"2b (C[3H3])";"[3H]C([3H])([3H])Sc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C#N";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"22.05";"0.50";"3.73";"11.97";"0";"CHEMBL832611";"In vitro insecticidal activity as inhibition of [3H]EBOB binding to Gamma-aminobutyric acid GABA-A receptor of housefly neuronal membranes";"B";"BAO_0000019";"assay format";"Musca domestica";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1137880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"8.0"
"CHEMBL554239";"";"None";"393.20";"0";"1.50";"25f";"Br.N=c1ccc(-c2ccc3c(c2)OCO3)nn1Cc1cc(O)no1";"IC50";"'='";"75.0";"nM";"7.12";"";"";"UO_0000065";"22.82";"0.42";"5.62";"6.70";"0";"CHEMBL681951";"Binding affinity in vivo for gamma-aminobutyric-acid A receptor measured by its ability to displace [3H]-GABA agonist from rat brain preparations after iv injection.";"B";"BAO_0000218";"organism-based format";"Bos taurus";"CHEMBL3638188";"Brain";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1125342";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"75.0"
"CHEMBL5271532";"";"None";"337.37";"0";"1.04";"10";"CCOC(=O)Cc1ccc(OCC(=O)N2CCOCC2)c(OC)c1";"Inhibition";"'='";"52.9";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5244196";"Inhibition of GABAA receptor (unknown origin) at 50 uM by radioligand receptor binding assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5241136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2023";"None";"DOSE = 50.0 microM";"INHIBITOR";"";"52.9"
"CHEMBL185214";"";"None";"342.17";"0";"4.50";"10";"CSc1cc(N)n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)n1";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"18.70";"0.44";"1.90";"14.59";"0";"CHEMBL832611";"In vitro insecticidal activity as inhibition of [3H]EBOB binding to Gamma-aminobutyric acid GABA-A receptor of housefly neuronal membranes";"B";"BAO_0000019";"assay format";"Musca domestica";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1137880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"400.0"
"CHEMBL540583";"";"None";"409.27";"0";"1.97";"26f";"Br.N=c1ccc(-c2ccc3c(c2)OCO3)nn1Cc1cc(O)ns1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"23.66";"0.46";"5.80";"8.33";"0";"CHEMBL681951";"Binding affinity in vivo for gamma-aminobutyric-acid A receptor measured by its ability to displace [3H]-GABA agonist from rat brain preparations after iv injection.";"B";"BAO_0000218";"organism-based format";"Bos taurus";"CHEMBL3638188";"Brain";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1125342";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"17.0"
"CHEMBL540583";"";"None";"409.27";"0";"1.97";"26f";"Br.N=c1ccc(-c2ccc3c(c2)OCO3)nn1Cc1cc(O)ns1";"IC50";"'='";"0.76";"nM";"9.12";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL681949";"Affinity for gamma-aminobutyric-acid A receptor measured by its ability to displace [3H]gabazine antagonist from rat brain preparations.";"F";"BAO_0000221";"tissue-based format";"Bos taurus";"CHEMBL3638188";"Brain";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1125342";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"0.76"
"CHEMBL129208";"";"None";"216.28";"0";"2.38";"3";"COc1ccc2c3c([nH]c2c1)C(C)NCC3";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5235566";"Displacement of [3H]flunitrazepam from GABAA (unknown origin ) receptor by radioligand binding assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5233266";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"";"";"100.0"
"CHEMBL132060";"";"None";"274.31";"0";"1.83";"25c";"N=c1ccc(-c2ccsc2)nn1Cc1cc(O)no1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"21.13";"0.42";"3.97";"6.59";"0";"CHEMBL681951";"Binding affinity in vivo for gamma-aminobutyric-acid A receptor measured by its ability to displace [3H]-GABA agonist from rat brain preparations after iv injection.";"B";"BAO_0000218";"organism-based format";"Bos taurus";"CHEMBL3638188";"Brain";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1125342";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"1600.0"
"CHEMBL432163";"";"None";"301.37";"0";"2.66";"11";"Cc1[nH]c2sc3c(c2c2ncnc1-2)CCC1(C3)OCCO1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL681822";"Inhibition of [35S]t-butyl-phosphorothionate (TBPS) binding to Gamma-aminobutyric acid receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128054";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"100.0"
"CHEMBL364864";"";"None";"436.26";"1";"6.31";"35";"CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1ccccc1F";"IC50";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL828448";"In vitro insecticidal activity as inhibition of [3H]EBOB binding to Gamma-aminobutyric acid GABA-A receptor of housefly neuronal membranes; IA denotes inactive";"B";"BAO_0000019";"assay format";"Musca domestica";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1137880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";""
"CHEMBL358426";"";"None";"394.19";"0";"3.24";"Ro-079957";"CN1C(=O)CN=C(c2ccccc2F)c2cc(I)ccc21";"IC50";"'='";"345143739.34";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650082";"Binding affinity towards benzodiazepine/GABA A receptor.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128247";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"-0.462"
"CHEMBL51569";"";"None";"421.48";"1";"5.33";"15";"Cc1nnc2n1-c1ccccc1C(c1ccccc1F)=N[C@@H]2Cc1c[nH]c2ccccc12";"IC50";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"14.47";"0.26";"0.77";"10.36";"0";"CHEMBL654250";"Displacement of [3H]flunitrazepam from GABA-A benzodiazepine receptor of guinea pig brain";"B";"BAO_0000019";"assay format";"Cavia porcellus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1123786";"1";"Scientific Literature";"J Med Chem";"1987";"None";"";"";"";"0.8"
"CHEMBL156846";"";"None";"386.80";"0";"3.70";"18";"COc1ccccc1OC(=O)CC1C=NN2c3cc(Cl)ccc3[N+]([O-])=NC12";"Inhibition";"'='";"88.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL650828";"Percent inhibition [3H]Ro-151788 binding to Benzodiazepine receptor from bovine brain membrane at 10 uM";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1135690";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"88.0"
"CHEMBL75642";"";"None";"355.45";"0";"4.02";"1f";"CN1CCC[C@@H]1Cc1c[nH]c2ccc(-n3cnc4cc(C#N)ccc43)cc12";"Log IC50";"'='";"-8.55";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL654259";"Binding affinity to the benzodiazepine receptor assayed using 0.5 nM [3H]flunitrazapam as radioligand in guinea pig cerebellum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638233";"Cerebellum";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128050";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"-8.55"
"CHEMBL184132";"";"None";"438.33";"1";"6.54";"48";"CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cc(C)cs1";"IC50";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL828448";"In vitro insecticidal activity as inhibition of [3H]EBOB binding to Gamma-aminobutyric acid GABA-A receptor of housefly neuronal membranes; IA denotes inactive";"B";"BAO_0000019";"assay format";"Musca domestica";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1137880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";""
"CHEMBL171651";"";"None";"265.32";"0";"1.79";"128 (S)";"CN1C(=O)[C@@H](N)N=C(c2ccccc2)c2ccccc21";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL654260";"Inhibition of [3H]flunitrazepam binding to GABA-A benzodiazepine receptor of guinea brain";"B";"BAO_0000019";"assay format";"Cavia porcellus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1124015";"1";"Scientific Literature";"J Med Chem";"1988";"None";"";"";"";"100.0"
"CHEMBL153195";"";"None";"306.71";"0";"1.73";"8";"CC(C)OC(=O)c1cnn2c1n[n+]([O-])c1ccc(Cl)cc12";"Ki";"'='";"272.0";"nM";"6.57";"";"";"UO_0000065";"21.41";"0.43";"4.84";"7.87";"0";"CHEMBL650829";"Binding affinity towards Benzodiazepine receptor from bovine brain membrane using [3H]Ro-151788 as radioligand";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1135690";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"272.0"
"CHEMBL12";"DIAZEPAM";"4.0";"284.75";"0";"3.15";"Diazepam";"CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21";"IC50";"'='";"14.1";"nM";"7.85";"";"";"UO_0000065";"27.57";"0.54";"4.70";"24.03";"0";"CHEMBL654251";"Binding affinity to the benzodiazepine receptor assayed using 0.5 nM [3H]flunitrazapam as radioligand in guinea pig cerebellum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638233";"Cerebellum";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128050";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"14.1"
"CHEMBL57474";"";"None";"283.33";"0";"2.79";"8";"CCOC(=O)c1c(C)nc2c(c1N)c1ccccc1n2C";"IC50";"'='";"4600.0";"nM";"5.34";"";"";"UO_0000065";"18.84";"0.35";"2.55";"7.61";"0";"CHEMBL678606";"Displacement of [35S]TBPS from GABA-A receptor complex at low umolar concentration";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1153654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1993";"None";"";"";"";"4.6"
"CHEMBL112710";"";"None";"137.12";"0";"0.24";"42, (CGP-35024)";"CP(=O)(O)CCCN";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL677944";"Inhibition of [3H]- muscimol binding to Gamma-aminobutyric acid A (GABA-A) receptor at 10e-5 M";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128747";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"0.0"
"CHEMBL1794855";"";"None";"422.43";"0";"2.41";"3d";"CCN(C)C1CCCc2ccncc21.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL652509";"Binding affinity for GABA-A central benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1146789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"10000.0"
"CHEMBL31541";"";"None";"115.13";"0";"-0.03";"(s)-(-)-4-methyl-trans-ACA";"C[C@H](N)/C=C/C(=O)O";"IC50";"'='";"21000.0";"nM";"4.68";"";"";"UO_0000065";"40.63";"0.80";"4.71";"7.39";"0";"CHEMBL683062";"In vitro inhibition of [3H]P4S binding to Gamma-aminobutyric acid receptor of human astrocytes";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1121876";"1";"Scientific Literature";"J Med Chem";"1981";"None";"";"";"";"21.0"
"CHEMBL357345";"";"None";"374.81";"0";"2.52";"13";"O=C(Cc1cnn2c1n[n+]([O-])c1ccc(Cl)cc12)OCc1ccsc1";"Inhibition";"'='";"45.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL650828";"Percent inhibition [3H]Ro-151788 binding to Benzodiazepine receptor from bovine brain membrane at 10 uM";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1135690";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"45.0"
"CHEMBL346677";"";"None";"344.78";"0";"3.35";"10";"O=C(OCc1cccs1)c1cnn2c1nnc1ccc(Cl)cc12";"Ki";"'='";"6.26";"nM";"8.20";"";"";"UO_0000065";"23.79";"0.49";"4.85";"11.82";"0";"CHEMBL650829";"Binding affinity towards Benzodiazepine receptor from bovine brain membrane using [3H]Ro-151788 as radioligand";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1135690";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"6.26"
"CHEMBL157109";"";"None";"344.71";"0";"2.12";"2";"O=C(OCc1ccco1)c1cnn2c1n[n+]([O-])c1ccc(Cl)cc12";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL650828";"Percent inhibition [3H]Ro-151788 binding to Benzodiazepine receptor from bovine brain membrane at 10 uM";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1135690";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"100.0"
"CHEMBL285783";"";"None";"128.13";"0";"0.40";"(s)-(-)-5'-methylmuscimol";"C[C@H](N)c1cc(O)no1";"IC50";"'='";"640.0";"nM";"6.19";"";"";"UO_0000065";"48.34";"0.94";"5.79";"8.57";"0";"CHEMBL683061";"In vitro inhibition of [3H]GABA binding to Gamma-aminobutyric acid receptor of human astrocytes";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1121876";"1";"Scientific Literature";"J Med Chem";"1981";"None";"";"";"";"0.64"
"CHEMBL285783";"";"None";"128.13";"0";"0.40";"(s)-(-)-5'-methylmuscimol";"C[C@H](N)c1cc(O)no1";"IC50";"'='";"510.0";"nM";"6.29";"";"";"UO_0000065";"49.11";"0.95";"5.89";"8.71";"0";"CHEMBL683065";"In vitro inhibition of [3H]muscimol binding to Gamma-aminobutyric acid receptor of human astrocytes";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1121876";"1";"Scientific Literature";"J Med Chem";"1981";"None";"";"";"";"0.51"
"CHEMBL153252";"";"None";"391.21";"0";"4.34";"17";"O=C(CC1C=NN2c3cc(Cl)ccc3[N+]([O-])=NC12)Oc1ccccc1Cl";"Inhibition";"'='";"87.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL650828";"Percent inhibition [3H]Ro-151788 binding to Benzodiazepine receptor from bovine brain membrane at 10 uM";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1135690";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"87.0"
"CHEMBL153252";"";"None";"391.21";"0";"4.34";"17";"O=C(CC1C=NN2c3cc(Cl)ccc3[N+]([O-])=NC12)Oc1ccccc1Cl";"Ki";"'='";"489.0";"nM";"6.31";"";"";"UO_0000065";"16.13";"0.33";"1.97";"7.86";"0";"CHEMBL650829";"Binding affinity towards Benzodiazepine receptor from bovine brain membrane using [3H]Ro-151788 as radioligand";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1135690";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"489.0"
"CHEMBL417990";"BICUCULLINE";"None";"367.36";"0";"2.58";"bicuculline";"CN1CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"13.13";"0.24";"2.24";"7.26";"0";"CHEMBL685366";"Displacement of [3H]GABA from gamma-aminobutyric-acid A (GABA-A) receptor";"B";"BAO_0000223";"protein complex format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1126054";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"15.0"
"CHEMBL75307";"";"None";"323.31";"0";"2.58";"3 (table 5)";"O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12";"Ki";"'='";"117.49";"nM";"6.93";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL858269";"The compound was tested for benzodiazepine receptor inverse agonist activity";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1132536";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"6.93"
"CHEMBL96936";"";"None";"257.33";"0";"2.24";"6 (R-enantiomer)";"CCCC1(CCC)C(=O)OC[C@H]1NC(=O)OCC";"BA";"'='";"426.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL686131";"Gamma-aminobutyric acid A receptor modulating activity (expressed as biological activity).";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1137847";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"426.0"
"CHEMBL96";"GAMMA-AMINOBUTYRIC ACID";"1.0";"103.12";"0";"-0.19";"GABA";"NCCCC(=O)O";"GABA agonism";"";"";"";"";"";"Agonist";"";"";"";"";"";"0";"CHEMBL683054";"In vitro effect on Gamma-aminobutyric acid agonism on single neurons of cat spinal cord (--- is similar activity to GABA)";"F";"BAO_0000221";"tissue-based format";"Felis catus";"CHEMBL3638246";"Spinal cord";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1122237";"1";"Scientific Literature";"J Med Chem";"1983";"None";"";"AGONIST";"";""
"CHEMBL372281";"";"None";"312.72";"0";"1.96";"45";"O=c1[nH]c2ccc(Cl)cc2n2c(=O)c(-c3ccccc3)nn12";"Ki";"'='";"2.8";"nM";"8.55";"";"";"UO_0000065";"27.35";"0.53";"6.59";"11.94";"0";"CHEMBL839964";"Displacement of [3H]flumazenil from bovine benzodiazepine receptor GABA-A channel of brain membranes";"B";"BAO_0000019";"assay format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1144412";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"2.8"
"CHEMBL75642";"";"None";"355.45";"0";"4.02";"1f";"CN1CCC[C@@H]1Cc1c[nH]c2ccc(-n3cnc4cc(C#N)ccc43)cc12";"IC50";"'='";"2.8";"nM";"8.55";"";"";"UO_0000065";"24.06";"0.43";"4.53";"14.10";"0";"CHEMBL654251";"Binding affinity to the benzodiazepine receptor assayed using 0.5 nM [3H]flunitrazapam as radioligand in guinea pig cerebellum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638233";"Cerebellum";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1128050";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"2.8"
"CHEMBL93325";"";"None";"269.24";"0";"3.01";"1d";"Oc1nc2ccccc2n1-c1nc2cc(F)ccc2o1";"Ki";"'='";"162.0";"nM";"6.79";"";"";"UO_0000065";"25.22";"0.46";"3.78";"10.60";"0";"CHEMBL650073";"Binding affinity against GABA-A benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1132839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"162.0"
"CHEMBL330076";"";"None";"289.31";"0";"3.20";"10d";"O=C1NC2CCCCCC2N1c1nc2cccc(F)c2o1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"28.69";"0.54";"5.10";"14.22";"0";"CHEMBL650073";"Binding affinity against GABA-A benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1132839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"5.0"
"CHEMBL329222";"";"None";"307.30";"0";"3.34";"10j";"O=C1NC2CCCCCC2N1c1nc2cc(F)c(F)cc2o1";"Ki";"'='";"87.0";"nM";"7.06";"";"";"UO_0000065";"22.98";"0.44";"3.72";"12.10";"0";"CHEMBL650073";"Binding affinity against GABA-A benzodiazepine receptor";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL1132839";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"87.0"
"CHEMBL3322866";"";"None";"138.13";"0";"0.36";"5";"Nc1cc(C(=O)O)ccn1";"Ki";"'='";"19054.61";"nM";"4.72";"";"";"UO_0000065";"34.17";"0.64";"4.36";"6.19";"0";"CHEMBL3370250";"Displacement of [3H]muscimol from GABAA receptor in SPRD rat brain synaptic membranes by scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL2093872";"GABA-A receptor; anion channel";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL3351648";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"4.72"
