"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL3647573";"";"";"Small molecule";"";"440.48";"1";"1";"4.57";"77.74";"6";"0";"0";"5";"N";"0.45";"None";"2.51";"3.05";"3.05";"4";"MOL";"-1";"31";"6";"0";"0";"440.1119";"-1.46";"NEUTRAL";"C22H18F2N4O2S";"CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CC3)ccc2F)c(F)c1";"CHDRFSOETOBLIT-UHFFFAOYSA-N";"InChI=1S/C22H18F2N4O2S/c1-2-31(29,30)15-6-7-16(20(24)10-15)17-9-13(3-8-19(17)23)18-11-26-27-22-21(18)25-12-28(22)14-4-5-14/h3,6-12,14H,2,4-5H2,1H3";"False";"-1";"['BDBM144264']";"['US8952008, 22']"
"CHEMBL3647569";"";"";"Small molecule";"";"378.46";"1";"1";"3.58";"77.74";"6";"0";"0";"4";"N";"0.54";"None";"2.52";"2.14";"2.14";"4";"MOL";"-1";"27";"6";"0";"0";"378.1150";"-1.34";"NEUTRAL";"C20H18N4O2S";"CCn1cnc2c(-c3cccc(-c4ccc(S(C)(=O)=O)cc4)c3)cnnc21";"HVJVHGGBIPNSHY-UHFFFAOYSA-N";"InChI=1S/C20H18N4O2S/c1-3-24-13-21-19-18(12-22-23-20(19)24)16-6-4-5-15(11-16)14-7-9-17(10-8-14)27(2,25)26/h4-13H,3H2,1-2H3";"False";"-1";"['BDBM144260']";"['US8952008, 16']"
"CHEMBL373250";"";"L-838417";"Small molecule";"";"399.41";"16";"47";"3.07";"83.02";"8";"0";"0";"4";"N";"0.52";"None";"1.27";"3.52";"3.52";"4";"MOL";"-1";"29";"8";"0";"0";"399.1619";"-1.99";"NEUTRAL";"C19H19F2N7O";"Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C";"BQDUNOMMYOKHEP-UHFFFAOYSA-N";"InChI=1S/C19H19F2N7O/c1-19(2,3)13-8-15-24-25-17(12-7-11(20)5-6-14(12)21)28(15)26-18(13)29-9-16-22-10-23-27(16)4/h5-8,10H,9H2,1-4H3";"False";"-1";"['103, L-838417', '3', 'L-838417', '2076', '1; L-838417', 'L-838417', 'L-838417', 'L-838417', 'EUB0001944a']";"['7-tert-butyl-3-(2,5-difluorophenyl)-6-((1-methyl-1H-1,2,4-triazol-5-yl)methoxy)-[1,2,4]triazolo[4,3-b]pyridazine', '7-tert-butyl-3-(2,5-difluorophenyl)-6-((2-methyl-2H-1,2,4-triazol-3-yl)methoxy)-[1,2,4]triazolo[4,3-b]pyridazine', 'L-838417', None, '7-tert-butyl-3-(2,5-difluorophenyl)-6-((1-methyl-1H-1,2,4-triazol-5-yl)methoxy)-[1,2,4]triazolo[4,3-b]pyridazine', 'L-838417', 'L-838417', 'L-838417', 'L-838,417']"
"CHEMBL146356";"";"";"Small molecule";"";"386.45";"3";"5";"3.67";"62.89";"6";"1";"0";"4";"N";"0.58";"13.19";"6.17";"3.55";"3.53";"4";"MOL";"-1";"29";"6";"1";"0";"386.1743";"-1.12";"NEUTRAL";"C23H22N4O2";"COc1cccc(-c2cn3c(O)nc4c(c3n2)CN(Cc2ccccc2)CC4)c1";"SFMBSTDZGRMBDU-UHFFFAOYSA-N";"InChI=1S/C23H22N4O2/c1-29-18-9-5-8-17(12-18)21-15-27-22(24-21)19-14-26(11-10-20(19)25-23(27)28)13-16-6-3-2-4-7-16/h2-9,12,15H,10-11,13-14H2,1H3,(H,25,28)";"False";"-1";"['16']";"['8-Benzyl-2-(3-methoxy-phenyl)-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL149549";"";"";"Small molecule";"";"326.33";"5";"6";"2.15";"70.73";"5";"1";"0";"1";"N";"0.74";"12.96";"4.25";"1.36";"1.36";"3";"MOL";"-1";"24";"6";"1";"0";"326.1179";"-1.42";"NEUTRAL";"C17H15FN4O2";"CC(=O)N1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"VBAMHCURABVZMJ-UHFFFAOYSA-N";"InChI=1S/C17H15FN4O2/c1-10(23)21-7-6-14-12(8-21)16-19-15(9-22(16)17(24)20-14)11-4-2-3-5-13(11)18/h2-5,9H,6-8H2,1H3,(H,20,24)";"False";"-1";"['51']";"['8-Acetyl-2-(2-fluoro-phenyl)-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL1783281";"";"";"Small molecule";"";"350.42";"7";"10";"3.34";"90.13";"5";"2";"0";"5";"N";"0.74";"None";"3.80";"3.31";"3.31";"3";"MOL";"-1";"26";"6";"3";"0";"350.1743";"-0.90";"NEUTRAL";"C20H22N4O2";"CCCNC(=O)c1nnc2c(-c3cc(C)ccc3OC)cccc2c1N";"GTGGDPMSPFTXEJ-UHFFFAOYSA-N";"InChI=1S/C20H22N4O2/c1-4-10-22-20(25)19-17(21)14-7-5-6-13(18(14)23-24-19)15-11-12(2)8-9-16(15)26-3/h5-9,11H,4,10H2,1-3H3,(H2,21,23)(H,22,25)";"False";"-1";"['39', '3501', 'Table 2, R3C1']";"['4-amino-8-(2-methoxy-5-methylphenyl)-N-propylcinnoline-3-carboxamide', None, '4-amino-8-(2-methoxy-5-methylphenyl)-N-propylcinnoline-3-carboxamide']"
"CHEMBL4547830";"";"";"Unknown";"";"387.41";"8";"8";"4.08";"56.48";"5";"0";"0";"3";"N";"0.50";"None";"3.69";"4.36";"4.36";"3";"MOL";"-1";"29";"5";"0";"0";"387.1383";"-0.94";"NEUTRAL";"C23H18FN3O2";"C#Cc1ccc2c(c1)C(c1ccccc1F)=N[C@@H](C)c1c(C(=O)OCC)ncn1-2";"NGYKELBMVXBFSM-AWEZNQCLSA-N";"InChI=1S/C23H18FN3O2/c1-4-15-10-11-19-17(12-15)20(16-8-6-7-9-18(16)24)26-14(3)22-21(23(28)29-5-2)25-13-27(19)22/h1,6-14H,5H2,2-3H3/t14-/m0/s1";"False";"-1";"['47','SH-053-2','F-S-CH3']";"['(4S)-ethyl 8-ethynyl-6-(2-fluorophenyl)-4-methyl-4H-benzo[f]imidazo[1,5-a][1,4]diazepine-3-carboxylate']"
"CHEMBL1077391";"";"Ro-4882224";"Small molecule";"";"292.13";"16";"33";"2.80";"48.53";"5";"0";"0";"0";"N";"0.50";"9.56";"2.18";"2.60";"2.60";"3";"MOL";"-1";"19";"5";"0";"0";"291.0079";"-1.23";"NEUTRAL";"C12H7Cl2N5";"Clc1ccc2c(c1)-c1ncnn1Cc1c(Cl)ncn1-2";"VVBYXJYBLBPAEN-UHFFFAOYSA-N";"InChI=1S/C12H7Cl2N5/c13-7-1-2-9-8(3-7)12-15-5-17-19(12)4-10-11(14)16-6-18(9)10/h1-3,5-6H,4H2";"False";"-1";"['11, Ro-4882224', 'RO4882224']";"['3,10-dichloro-9H-benzo[f]imidazo[1,5-a][1,2,4]triazolo[1,5-d][1,4]diazepine', '3,10-dichloro-9H-benzo[f]imidazo[1,5-a][1,2,4]triazolo[1,5-d][1,4]diazepine']"
"CHEMBL4761336";"";"";"Unknown";"";"350.38";"6";"7";"2.34";"85.17";"7";"1";"0";"4";"N";"0.78";"13.09";"5.02";"1.10";"1.10";"3";"MOL";"-1";"26";"8";"1";"0";"350.1491";"-0.99";"NEUTRAL";"C18H18N6O2";"CN1C(=O)COc2cc(Nc3cc4c(cn3)ncn4CC3CC3)ncc21";"LGGQWNKPBCAIKX-UHFFFAOYSA-N";"InChI=1S/C18H18N6O2/c1-23-14-7-20-17(5-15(14)26-9-18(23)25)22-16-4-13-12(6-19-16)21-10-24(13)8-11-2-3-11/h4-7,10-11H,2-3,8-9H2,1H3,(H,19,20,22)";"False";"-1";"['16']";"['7-(1-(cyclopropylmethyl)-1H-imidazo[4,5-c]pyridin-6-ylamino)-4-methyl-2H-pyrido[4,3-b][1,4]oxazin-3(4H)-one']"
"CHEMBL148044";"";"";"Small molecule";"";"374.42";"4";"6";"3.80";"53.66";"5";"1";"0";"3";"N";"0.59";"13.20";"6.18";"3.85";"3.83";"4";"MOL";"-1";"28";"5";"1";"0";"374.1543";"-1.36";"NEUTRAL";"C22H19FN4O";"Oc1nc2c(c3nc(-c4ccc(F)cc4)cn13)CN(Cc1ccccc1)CC2";"LANDKUVVCIAGOW-UHFFFAOYSA-N";"InChI=1S/C22H19FN4O/c23-17-8-6-16(7-9-17)20-14-27-21(24-20)18-13-26(11-10-19(18)25-22(27)28)12-15-4-2-1-3-5-15/h1-9,14H,10-13H2,(H,25,28)";"False";"-1";"['12']";"['8-Benzyl-2-(4-fluoro-phenyl)-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL1080588";"";"Ro-4938581";"Small molecule";"";"352.14";"17";"33";"3.19";"48.53";"5";"0";"0";"1";"N";"0.53";"9.61";"2.92";"2.49";"2.49";"3";"MOL";"-1";"21";"5";"0";"0";"350.9931";"-1.23";"NEUTRAL";"C13H8BrF2N5";"FC(F)c1ncn2c1Cn1ncnc1-c1cc(Br)ccc1-2";"AFJRYPJIKHMNGL-UHFFFAOYSA-N";"InChI=1S/C13H8BrF2N5/c14-7-1-2-9-8(3-7)13-17-5-19-21(13)4-10-11(12(15)16)18-6-20(9)10/h1-3,5-6,12H,4H2";"False";"-1";"['44, Ro-4938581', '38; RO4938581']";"['3-bromo-10-(difluoromethyl)-9H-benzo[f]imidazo[1,5-a][1,2,4]triazolo[1,5-d][1,4]diazepine', '3-bromo-10-(difluoromethyl)-9H-benzo[f]imidazo[1,5-a][1,2,4]triazolo[1,5-d][1,4]diazepine']"
"CHEMBL356271";"";"";"Small molecule";"";"386.45";"4";"6";"3.67";"62.89";"6";"1";"0";"4";"N";"0.58";"13.20";"6.18";"3.55";"3.53";"4";"MOL";"-1";"29";"6";"1";"0";"386.1743";"-1.06";"NEUTRAL";"C23H22N4O2";"COc1ccc(-c2cn3c(O)nc4c(c3n2)CN(Cc2ccccc2)CC4)cc1";"BSEOVPIAKAXQST-UHFFFAOYSA-N";"InChI=1S/C23H22N4O2/c1-29-18-9-7-17(8-10-18)21-15-27-22(24-21)19-14-26(12-11-20(19)25-23(27)28)13-16-5-3-2-4-6-16/h2-10,15H,11-14H2,1H3,(H,25,28)";"False";"-1";"['17']";"['8-Benzyl-2-(4-methoxy-phenyl)-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL509197";"";"";"Small molecule";"";"268.32";"7";"7";"3.67";"54.98";"3";"1";"0";"1";"N";"0.68";"12.00";"2.08";"3.12";"3.12";"3";"MOL";"-1";"20";"4";"1";"0";"268.1212";"-0.12";"NEUTRAL";"C16H16N2O2";"CC(C)(C)OC(=O)c1cc2c(cn1)[nH]c1ccccc12";"FVFFDKKTXYVCCW-UHFFFAOYSA-N";"InChI=1S/C16H16N2O2/c1-16(2,3)20-15(19)13-8-11-10-6-4-5-7-12(10)18-14(11)9-17-13/h4-9,18H,1-3H3";"False";"-1";"['87e']";"['tert-butyl 9H-pyrido[3,4-b]indole-3-carboxylate']"
"CHEMBL146317";"";"";"Small molecule";"";"418.43";"5";"9";"3.45";"79.96";"6";"1";"0";"3";"N";"0.55";"12.96";"4.25";"3.05";"3.05";"4";"MOL";"-1";"31";"7";"1";"0";"418.1441";"-1.38";"NEUTRAL";"C23H19FN4O3";"COc1ccc(C(=O)N2CCc3nc(O)n4cc(-c5ccccc5F)nc4c3C2)cc1";"QCGAQTREEQRIAM-UHFFFAOYSA-N";"InChI=1S/C23H19FN4O3/c1-31-15-8-6-14(7-9-15)22(29)27-11-10-19-17(12-27)21-25-20(13-28(21)23(30)26-19)16-4-2-3-5-18(16)24/h2-9,13H,10-12H2,1H3,(H,26,30)";"False";"-1";"['41']";"['2-(2-Fluoro-phenyl)-8-(4-methoxy-benzoyl)-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL358874";"";"";"Small molecule";"";"364.38";"5";"9";"2.52";"82.34";"6";"2";"0";"3";"N";"0.58";"12.71";"6.27";"1.82";"1.79";"4";"MOL";"-1";"27";"7";"2";"0";"364.1448";"-1.33";"NEUTRAL";"C19H17FN6O";"Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(Cc1c[nH]cn1)CC2";"REPJMGVQZUBMEG-UHFFFAOYSA-N";"InChI=1S/C19H17FN6O/c20-15-4-2-1-3-13(15)17-10-26-18(23-17)14-9-25(8-12-7-21-11-22-12)6-5-16(14)24-19(26)27/h1-4,7,10-11H,5-6,8-9H2,(H,21,22)(H,24,27)";"False";"-1";"['44']";"['2-(2-Fluoro-phenyl)-8-(3H-imidazol-4-ylmethyl)-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL147379";"";"";"Small molecule";"";"340.40";"5";"9";"3.40";"53.66";"5";"1";"0";"4";"N";"0.79";"13.15";"6.86";"3.45";"3.34";"3";"MOL";"-1";"25";"5";"1";"0";"340.1699";"-1.33";"NEUTRAL";"C19H21FN4O";"CCCCN1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"RXKQKYXTPQRLBB-UHFFFAOYSA-N";"InChI=1S/C19H21FN4O/c1-2-3-9-23-10-8-16-14(11-23)18-21-17(12-24(18)19(25)22-16)13-6-4-5-7-15(13)20/h4-7,12H,2-3,8-11H2,1H3,(H,22,25)";"False";"-1";"['29']";"['8-Butyl-2-(2-fluoro-phenyl)-6,7,8,9-tetrahydro-5H-1,3a,5,8-tetraaza-cyclopenta[a]naphthalen-4-one']"
"CHEMBL1681885";"";"";"Small molecule";"";"349.82";"2";"4";"5.02";"39.94";"4";"0";"1";"4";"N";"0.52";"None";"2.07";"4.91";"4.91";"4";"MOL";"-1";"25";"4";"0";"1";"349.0982";"-1.35";"NEUTRAL";"C20H16ClN3O";"Clc1ccc(-n2nc3c(cnc4ccccc43)c2OCC2CC2)cc1";"NFINWJGHOWQVKC-UHFFFAOYSA-N";"InChI=1S/C20H16ClN3O/c21-14-7-9-15(10-8-14)24-20(25-12-13-5-6-13)17-11-22-18-4-2-1-3-16(18)19(17)23-24/h1-4,7-11,13H,5-6,12H2";"False";"-1";"['14']";"['2-(4-chlorophenyl)-3-(cyclopropylmethoxy)-2H-pyrazolo[4,3-c]quinoline']"
"CHEMBL1783279";"";"";"Small molecule";"";"368.40";"7";"10";"1.83";"125.14";"8";"2";"0";"6";"N";"0.67";"None";"3.77";"1.99";"1.99";"3";"MOL";"-1";"27";"9";"3";"0";"368.1597";"-1.12";"NEUTRAL";"C18H20N6O3";"CCCNC(=O)c1nnc2c(-c3cnc(OC)nc3OC)cccc2c1N";"MMBJQNHQQHDAKU-UHFFFAOYSA-N";"InChI=1S/C18H20N6O3/c1-4-8-20-16(25)15-13(19)11-7-5-6-10(14(11)23-24-15)12-9-21-18(27-3)22-17(12)26-2/h5-7,9H,4,8H2,1-3H3,(H2,19,23)(H,20,25)";"False";"-1";"['37', 'Table 2, R6C1', '3572']";"['4-amino-8-(2,4-dimethoxypyrimidin-5-yl)-N-propylcinnoline-3-carboxamide', '4-amino-8-(2,4-dimethoxypyrimidin-5-yl)-N-propylcinnoline-3-carboxamide', None]"
"CHEMBL1783280";"";"";"Small molecule";"";"337.38";"7";"10";"2.42";"103.02";"6";"2";"0";"5";"N";"0.74";"None";"6.14";"1.58";"1.56";"3";"MOL";"-1";"25";"7";"3";"0";"337.1539";"-1.00";"NEUTRAL";"C18H19N5O2";"CCCNC(=O)c1nnc2c(-c3cnccc3OC)cccc2c1N";"VHGIDFXNMYWNMX-UHFFFAOYSA-N";"InChI=1S/C18H19N5O2/c1-3-8-21-18(24)17-15(19)12-6-4-5-11(16(12)22-23-17)13-10-20-9-7-14(13)25-2/h4-7,9-10H,3,8H2,1-2H3,(H2,19,22)(H,21,24)";"False";"-1";"['38', '3575', 'Table 2, R5C1']";"['4-amino-8-(4-methoxypyridin-3-yl)-N-propylcinnoline-3-carboxamide', None, '4-amino-8-(4-methoxypyridin-3-yl)-N-propylcinnoline-3-carboxamide']"
"CHEMBL1681896";"";"";"Small molecule";"";"457.88";"2";"4";"6.55";"39.94";"4";"0";"1";"4";"N";"0.35";"None";"3.49";"6.68";"6.68";"4";"MOL";"-1";"32";"4";"0";"1";"457.1169";"-1.34";"NEUTRAL";"C24H19ClF3N3O";"FC(F)(F)c1ccccc1COc1c2cnc3c(c2nn1-c1ccc(Cl)cc1)CCCC3";"ZTZRTWZVMCXZQV-UHFFFAOYSA-N";"InChI=1S/C24H19ClF3N3O/c25-16-9-11-17(12-10-16)31-23(32-14-15-5-1-3-7-20(15)24(26,27)28)19-13-29-21-8-4-2-6-18(21)22(19)30-31/h1,3,5,7,9-13H,2,4,6,8,14H2";"False";"-1";"['12']";"['2-(4-chlorophenyl)-3-(2-(trifluoromethyl)benzyloxy)-6,7,8,9-tetrahydro-2H-pyrazolo[4,3-c]quinoline']"
"CHEMBL4585261";"";"";"Unknown";"";"321.38";"7";"11";"3.54";"71.84";"5";"2";"0";"5";"N";"0.75";"None";"5.73";"2.32";"2.31";"3";"MOL";"-1";"24";"6";"2";"0";"321.1590";"-1.49";"NEUTRAL";"C18H19N5O";"CC(=O)Nc1cccc(Nc2cc3c(cn2)ncn3CC2CC2)c1";"CSJZLVSSPDLCTJ-UHFFFAOYSA-N";"InChI=1S/C18H19N5O/c1-12(24)21-14-3-2-4-15(7-14)22-18-8-17-16(9-19-18)20-11-23(17)10-13-5-6-13/h2-4,7-9,11,13H,5-6,10H2,1H3,(H,19,22)(H,21,24)";"False";"-1";"['MMV1146573', '6']";"['MMV1146573', 'N-(3-(1-(cyclopropylmethyl)-1H-imidazo[4,5-c]pyridin-6-ylamino)phenyl)acetamide']"
"CHEMBL454606";"";"";"Small molecule";"";"240.26";"15";"18";"2.89";"54.98";"3";"1";"0";"2";"Y";"0.70";"12.01";"2.10";"2.42";"2.42";"3";"MOL";"-1";"18";"4";"1";"0";"240.0899";"-0.26";"NEUTRAL";"C14H12N2O2";"CCOC(=O)c1cc2c(cn1)[nH]c1ccccc12";"KOVRZNUMIKACTB-UHFFFAOYSA-N";"InChI=1S/C14H12N2O2/c1-2-18-14(17)12-7-10-9-5-3-4-6-11(9)16-13(10)8-15-12/h3-8,16H,2H2,1H3";"False";"-1";"['Figure 7, Ethyl beta-carboline', '32; beta-CCE', '9', 'Table 1, R2C1', '87c']";"['Ethyl 9H-pyrido[3,4-b]indole-3-carboxylate', 'ethyl 9H-pyrido[3,4-b]indole-3-carboxylate', 'ethyl beta-carboline-3-carboxylate', 'ethyl 9H-pyrido[3,4-b]indole-3-carboxylate', 'ethyl 9H-pyrido[3,4-b]indole-3-carboxylate']"
"CHEMBL3647578";"";"";"Small molecule";"";"468.55";"1";"1";"5.07";"86.97";"7";"0";"1";"6";"N";"0.39";"None";"2.52";"3.62";"3.62";"4";"MOL";"-1";"33";"7";"0";"1";"468.1631";"-1.29";"NEUTRAL";"C24H25FN4O3S";"COc1cc(S(=O)(=O)C(C)C)ccc1-c1cc(-c2cnnc3c2ncn3C(C)C)ccc1F";"ZACRDHYLVQJELO-UHFFFAOYSA-N";"InChI=1S/C24H25FN4O3S/c1-14(2)29-13-26-23-20(12-27-28-24(23)29)16-6-9-21(25)19(10-16)18-8-7-17(11-22(18)32-5)33(30,31)15(3)4/h6-15H,1-5H3";"False";"-1";"['BDBM144269']";"['US8952008, 37']"
"CHEMBL5266498";"";"";"";"";"284.31";"6";"6";"3.04";"64.21";"4";"1";"0";"4";"N";"0.75";"11.62";"1.76";"2.30";"2.30";"3";"MOL";"-1";"21";"5";"1";"0";"284.1161";"-0.14";"NEUTRAL";"C16H16N2O3";"CCOC(=O)c1ncc2[nH]c3ccccc3c2c1COC";"IUHKSTINHDUYRO-UHFFFAOYSA-N";"InChI=1S/C16H16N2O3/c1-3-21-16(19)15-11(9-20-2)14-10-6-4-5-7-12(10)18-13(14)8-17-15/h4-8,18H,3,9H2,1-2H3";"False";"-1";"['89a']";"['ethyl 4-(methoxymethyl)-9H-pyrido[3,4-b]indole-3-carboxylate']"
"CHEMBL496990";"";"";"Small molecule";"";"291.74";"6";"6";"5.00";"44.47";"1";"2";"1";"0";"N";"0.41";"12.19";"2.88";"3.98";"3.98";"5";"MOL";"-1";"21";"3";"2";"1";"291.0563";"-0.18";"NEUTRAL";"C17H10ClN3";"Clc1ccc2c(c1)[nH]c1c2ncc2[nH]c3ccccc3c21";"CDWXZILKRXSANI-UHFFFAOYSA-N";"InChI=1S/C17H10ClN3/c18-9-5-6-11-13(7-9)21-17-15-10-3-1-2-4-12(10)20-14(15)8-19-16(11)17/h1-8,20-21H";"False";"-1";"['99b']";"[None]"
"CHEMBL4228824";"";"";"Small molecule";"";"372.40";"8";"12";"3.26";"59.28";"4";"1";"0";"2";"N";"0.70";"13.92";"3.70";"3.27";"3.27";"3";"MOL";"-1";"28";"5";"1";"0";"372.1386";"-0.99";"NEUTRAL";"C22H17FN4O";"C#Cc1ccc2c(c1)C(c1ccccc1F)=N[C@H](C)c1c(C(=O)NC)ncn1-2";"PIPOCLOMPZRSLC-CYBMUJFWSA-N";"InChI=1S/C22H17FN4O/c1-4-14-9-10-18-16(11-14)19(15-7-5-6-8-17(15)23)26-13(2)21-20(22(28)24-3)25-12-27(18)21/h1,5-13H,2-3H3,(H,24,28)/t13-/m1/s1";"False";"-1";"['MP-III-022', '48; MP-III-022']";"['(4R)-8-ethynyl-6-(2-fluorophenyl)-N,4-dimethyl-4H-benzo[f]imidazo[1,5-a][1,4]diazepine-3-carboxamide', '(4R)-8-ethynyl-6-(2-fluorophenyl)-N,4-dimethyl-4H-benzo[f]imidazo[1,5-a][1,4]diazepine-3-carboxamide']"
"CHEMBL3647546";"";"";"Small molecule";"";"424.50";"1";"1";"4.50";"77.74";"6";"0";"0";"6";"N";"0.46";"None";"2.54";"3.32";"3.32";"4";"MOL";"-1";"30";"6";"0";"0";"424.1369";"-1.62";"NEUTRAL";"C22H21FN4O2S";"CCCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4)c3)cnnc21";"CIHIQBHPOMERRH-UHFFFAOYSA-N";"InChI=1S/C22H21FN4O2S/c1-3-11-27-14-24-21-19(13-25-26-22(21)27)16-7-10-20(23)18(12-16)15-5-8-17(9-6-15)30(28,29)4-2/h5-10,12-14H,3-4,11H2,1-2H3";"False";"-1";"['BDBM144237']";"['US8952008, 30']"
"CHEMBL1783282";"AZD7325";"AZD7325";"Small molecule";"2.0";"354.39";"15";"32";"3.17";"90.13";"5";"2";"0";"5";"N";"0.73";"None";"2.92";"2.94";"2.94";"3";"MOL";"0";"26";"6";"3";"0";"354.1492";"-1.07";"NEUTRAL";"C19H19FN4O2";"CCCNC(=O)c1nnc2c(-c3c(F)cccc3OC)cccc2c1N";"KYDURMHFWXCKMW-UHFFFAOYSA-N";"InChI=1S/C19H19FN4O2/c1-3-10-22-19(25)18-16(21)12-7-4-6-11(17(12)23-24-18)15-13(20)8-5-9-14(15)26-2/h4-9H,3,10H2,1-2H3,(H2,21,23)(H,22,25)";"False";"0";"['40', '6; AZD7325, Table 2, R4C1', 'AZD7325', 'EUB0001957a', '45; AZD7325']";"['4-amino-8-(2-fluoro-6-methoxyphenyl)-N-propylcinnoline-3-carboxamide', '4-amino-8-(2-fluoro-6-methoxyphenyl)-N-propylcinnoline-3-carboxamide', 'AZD7325', 'AZD-7325', '4-amino-8-(2-fluoro-6-methoxyphenyl)-N-propylcinnoline-3-carboxamide']"
