"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL147364";"";"None";"380.45";"0";"3.86";"45";"Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(Cc1cccs1)CC2";"EC50";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"18.86";"0.36";"3.31";"13.37";"0";"CHEMBL678889";"Effective concentration against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"67.0"
"CHEMBL146230";"";"None";"380.47";"0";"4.18";"31";"Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(CC1CCCCC1)CC2";"Activity";"'='";"71.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"71.0"
"CHEMBL1681898";"";"None";"410.30";"1";"6.40";"18";"Clc1ccc(-n2nc3c4c(ncc3c2Oc2ccccc2Cl)CCCC4)cc1";"Efficacy";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL1687496";"Agonist activity at recombinant GABAA receptor subunit alpha-2 expressed in CHO cells at 3 uM by sensitive fluorometric read-out assay relative to midazolam";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";""
"CHEMBL1681898";"";"None";"410.30";"1";"6.40";"18";"Clc1ccc(-n2nc3c4c(ncc3c2Oc2ccccc2Cl)CCCC4)cc1";"IC50";"'>'";"3000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1687498";"Displacement of [3H]flumazenil from GABAA receptor subunit alpha-2 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"3000.0"
"CHEMBL3647569";"";"None";"378.46";"0";"3.58";"BDBM144260";"CCn1cnc2c(-c3cccc(-c4ccc(S(C)(=O)=O)cc4)c3)cnnc21";"Ki";"'='";"56.0";"nM";"7.25";"";"280540";"UO_0000065";"19.16";"0.37";"3.67";"9.33";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"56.0"
"CHEMBL306422";"";"None";"362.35";"0";"1.95";"35; alpha-5IA";"Cc1cc(-c2nnc3c4ccccc4c(OCc4cn(C)nn4)nn23)no1";"Ki";"'='";"0.58";"nM";"9.24";"";"";"UO_0000065";"25.49";"0.47";"7.29";"8.47";"0";"CHEMBL4403717";"Binding affinity to GABA-A alpha2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"0.58"
"CHEMBL4581355";"";"None";"376.44";"0";"4.43";"40; ONO-8590580";"Cc1c(F)c(Nc2ccc(-c3cn(C)cn3)cn2)cc2c1ncn2CC1CC1";"Ki";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"19.91";"0.37";"3.06";"12.38";"0";"CHEMBL4403717";"Binding affinity to GABA-A alpha2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"32.0"
"CHEMBL4537552";"";"None";"386.43";"0";"3.61";"49; GL-II-073";"C#Cc1ccc2c(c1)C(c1ccccc1F)=N[C@H](C)c1c(C(=O)N(C)C)ncn1-2";"FC";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4403724";"Binding affinity to GABA-A alpha2 (unknown origin) assessed as increase in induced current relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";""
"CHEMBL3647563";"";"None";"442.49";"0";"4.64";"BDBM144254";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)C(C)C)cc4F)c3)cnnc21";"Ki";"'='";"61.3";"nM";"7.21";"";"280534";"UO_0000065";"16.30";"0.32";"2.57";"9.28";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"61.3"
"CHEMBL3647577";"";"None";"456.52";"1";"5.20";"BDBM144268";"CC(C)n1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)C(C)C)cc4F)c3)cnnc21";"Ki";"'='";"87.4";"nM";"7.06";"";"280560";"UO_0000065";"15.46";"0.30";"1.86";"9.08";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"87.4"
"CHEMBL3647557";"";"None";"447.52";"0";"4.53";"BDBM144248";"[C-]#[N+]c1ccc(-c2cnnc3c2ncn3CC)cc1-c1ccc(S(=O)(=O)CC)cc1OC";"Ki";"'='";"40.6";"nM";"7.39";"";"280571";"UO_0000065";"16.52";"0.32";"2.86";"8.09";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"40.6"
"CHEMBL1681887";"";"None";"403.84";"1";"5.95";"3";"Fc1ccccc1-n1nc2c(cnc3ccccc32)c1OCc1ccccc1Cl";"Efficacy";"'='";"17.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1687496";"Agonist activity at recombinant GABAA receptor subunit alpha-2 expressed in CHO cells at 3 uM by sensitive fluorometric read-out assay relative to midazolam";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"17.0"
"CHEMBL1681894";"";"None";"424.33";"1";"6.19";"10";"Clc1ccc(COc2c3cnc4c(c3nn2-c2ccc(Cl)cc2)CCCC4)cc1";"Efficacy";"'='";"42.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1687496";"Agonist activity at recombinant GABAA receptor subunit alpha-2 expressed in CHO cells at 3 uM by sensitive fluorometric read-out assay relative to midazolam";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"42.0"
"CHEMBL1681896";"";"None";"457.88";"1";"6.55";"12";"FC(F)(F)c1ccccc1COc1c2cnc3c(c2nn1-c1ccc(Cl)cc1)CCCC3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1687498";"Displacement of [3H]flumazenil from GABAA receptor subunit alpha-2 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";""
"CHEMBL1681889";"";"None";"424.33";"1";"6.19";"5";"Clc1ccc(-n2nc3c4c(ncc3c2OCc2ccccc2Cl)CCCC4)cc1";"Efficacy";"'='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1687496";"Agonist activity at recombinant GABAA receptor subunit alpha-2 expressed in CHO cells at 3 uM by sensitive fluorometric read-out assay relative to midazolam";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"50.0"
"CHEMBL147312";"";"None";"370.46";"0";"3.97";"18";"Cc1ccc(-c2cn3c(O)nc4c(c3n2)CN(Cc2ccccc2)CC4)cc1";"Activity";"'='";"94.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"94.0"
"CHEMBL342270";"";"None";"375.41";"0";"3.19";"43";"Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(Cc1ccncc1)CC2";"Activity";"'='";"42.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"42.0"
"CHEMBL146317";"";"None";"418.43";"0";"3.45";"41";"COc1ccc(C(=O)N2CCc3nc(O)n4cc(-c5ccccc5F)nc4c3C2)cc1";"Activity";"'='";"38.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"38.0"
"CHEMBL1681895";"";"None";"407.88";"1";"5.67";"11";"Fc1ccccc1COc1c2cnc3c(c2nn1-c1ccc(Cl)cc1)CCCC3";"IC50";"'='";"154.0";"nM";"6.81";"";"";"UO_0000065";"16.70";"0.32";"1.14";"17.06";"0";"CHEMBL1687498";"Displacement of [3H]flumazenil from GABAA receptor subunit alpha-2 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"154.0"
"CHEMBL146488";"";"None";"362.37";"0";"2.59";"34";"Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(c1ncccn1)CC2";"Activity";"'='";"44.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"44.0"
"CHEMBL358301";"";"None";"324.36";"0";"2.79";"27";"C=CCN1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"EC50";"'='";"284.0";"nM";"6.55";"";"";"UO_0000065";"20.18";"0.37";"3.76";"12.20";"0";"CHEMBL678889";"Effective concentration against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"284.0"
"CHEMBL343009";"";"None";"392.41";"0";"3.94";"19";"Oc1nc2c(c3nc(-c4ccc(F)cc4F)cn13)CN(Cc1ccccc1)CC2";"Activity";"'='";"184.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"184.0"
"CHEMBL3647535";"";"None";"397.44";"0";"2.97";"BDBM144226";"CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(N)(=O)=O)cc4)c3)cnnc21";"Ki";"'='";"5.08";"nM";"8.29";"";"280527";"UO_0000065";"20.87";"0.40";"5.32";"7.99";"0";"CHEMBL3706142";"Radioligand Competition Binding Assay: The affinity of the test compounds was determined by radioligand competition binding assay, using the known compound [3H]Ro-15-1788 (Flumazenil) (Perkin Elmer, 85.4 Ci/mmol) and the human recombinant GABA A receptor containing the alpha2, beta2, and gamma3 subunits.Membranes were prepared from HEK cells expressing hGABA A alpha2beta2- gamma3 receptor, and validated to ascertain protein concentration, receptor expression and to determine the Kd of the flumazenil as well as the Ki of a standard set of compounds before being used to test new compounds.The assay was carried out in 96 well plates; testing compounds using a 10 point semi-log dilution range from 19 uM top concentration. 100 ul of radioligand and 100 ul of membrane in 50 mM Tris-HCI and 0.05% F127 with 1 ul of test compound was incubated for 2 hours to allow the reaction to achieve equilibrium, and then harvested onto filter plates, dried and counted on a TopCount NXT. The data was analysed, and the Ki values were presented.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638710";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"5.08"
"CHEMBL1681899";"";"None";"415.88";"1";"5.20";"19";"Clc1ccc(-n2nc3c(cnc4ccc(-n5ccnc5)cc43)c2OCC2CC2)cc1";"IC50";"'='";"2114.0";"nM";"5.67";"";"";"UO_0000065";"13.65";"0.26";"0.47";"9.82";"0";"CHEMBL1687498";"Displacement of [3H]flumazenil from GABAA receptor subunit alpha-2 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"2114.0"
"CHEMBL147379";"";"None";"340.40";"0";"3.40";"29";"CCCCN1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1";"Activity";"'='";"86.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL678888";"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"86.0"
"CHEMBL1681890";"";"None";"438.36";"1";"6.58";"6";"Clc1ccc(-n2nc3c4c(ncc3c2OCc2ccccc2Cl)CCCCC4)cc1";"IC50";"'='";"605.0";"nM";"6.22";"";"";"UO_0000065";"14.19";"0.28";"-0.36";"15.57";"0";"CHEMBL1687498";"Displacement of [3H]flumazenil from GABAA receptor subunit alpha-2 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"605.0"
"CHEMBL1681894";"";"None";"424.33";"1";"6.19";"10";"Clc1ccc(COc2c3cnc4c(c3nn2-c2ccc(Cl)cc2)CCCC4)cc1";"IC50";"'='";"177.0";"nM";"6.75";"";"";"UO_0000065";"15.91";"0.32";"0.56";"16.91";"0";"CHEMBL1687498";"Displacement of [3H]flumazenil from GABAA receptor subunit alpha-2 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"177.0"
"CHEMBL4794600";"";"None";"351.37";"0";"1.73";"22";"CN1C(=O)COc2cc(Nc3ncc4ncn(CC5CC5)c4n3)cnc21";"Efficacy";"'>'";"7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4701850";"Positive allosteric modulation of recombinant human GABA-A alpha2 expressed in HEK293 cells assessed as reduction in GABA-induced current at 1 uM relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"Dose = 1.0 microM";"";"";"7.0"
"CHEMBL343009";"";"None";"392.41";"0";"3.94";"19";"Oc1nc2c(c3nc(-c4ccc(F)cc4F)cn13)CN(Cc1ccccc1)CC2";"EC50";"'='";"210.0";"nM";"6.68";"";"";"UO_0000065";"17.02";"0.31";"2.74";"12.44";"0";"CHEMBL678889";"Effective concentration against gamma-aminobutyric acid (GABA) A receptor, alpha 2";"B";"BAO_0000357";"single protein format";"Xenopus laevis";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135642";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"210.0"
"CHEMBL4761610";"";"None";"350.38";"0";"2.34";"17";"CN1C(=O)COc2cc(Nc3cc4c(cn3)ncn4CC3CC3)cnc21";"Efficacy";"'='";"8.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4701825";"Negative allosteric modulation of recombinant human GABA-A alpha2 expressed in HEK293 cells assessed as reduction in GABA-induced current at 1 uM relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"Dose = 1.0 microM";"";"";"8.0"
"CHEMBL4759785";"";"None";"364.41";"0";"2.64";"18";"Cc1nc(Nc2cnc3c(c2)OCC(=O)N3C)cc2c1ncn2CC1CC1";"Efficacy";"'='";"15.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4701825";"Negative allosteric modulation of recombinant human GABA-A alpha2 expressed in HEK293 cells assessed as reduction in GABA-induced current at 1 uM relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699487";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"Dose = 1.0 microM";"";"";"15.0"
"CHEMBL4228824";"";"None";"372.40";"0";"3.26";"48; MP-III-022";"C#Cc1ccc2c(c1)C(c1ccccc1F)=N[C@H](C)c1c(C(=O)NC)ncn1-2";"Ki";"'='";"360.0";"nM";"6.44";"";"";"UO_0000065";"17.30";"0.31";"3.18";"10.87";"0";"CHEMBL4403717";"Binding affinity to GABA-A alpha2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4956";"GABA receptor alpha-2 subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402545";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"360.0"
